Time (Sec),Power(W),Growth Rate (gm/sec),No. of net impurity atoms added,Number of net impurity of previous crystal added,Output net impurity,Detector grade portion (%),SheetName
0.0,8720.0,0.0,35338345864662.0,342968609022556.0,4.743e+11,38.0,Crystal 1
900.0,8700.0,0.0911111111111111,35338345864662.0,342968609022556.0,4.744e+11,38.0,Crystal 1
1350.0,8700.0,0.0540740740740741,35338345864662.0,342968609022556.0,4.731e+11,38.0,Crystal 1
2880.0,8680.0,0.0152777777777778,35338345864662.0,342968609022556.0,4.723e+11,38.0,Crystal 1
3600.0,8660.0,0.0119444444444444,35338345864662.0,342968609022556.0,4.716e+11,38.0,Crystal 1
4320.0,8640.0,0.018287037037037,35338345864662.0,342968609022556.0,4.702e+11,38.0,Crystal 1
5040.0,8620.0,0.0279761904761905,35338345864662.0,342968609022556.0,4.677e+11,38.0,Crystal 1
5760.0,8600.0,0.0319444444444444,35338345864662.0,342968609022556.0,4.645e+11,38.0,Crystal 1
6480.0,8580.0,0.0472222222222222,35338345864662.0,342968609022556.0,4.592e+11,38.0,Crystal 1
7200.0,8560.0,0.0765277777777778,35338345864662.0,342968609022556.0,4.499e+11,38.0,Crystal 1
8928.0,8560.0,0.329189068100358,35338345864662.0,342968609022556.0,4.029e+11,38.0,Crystal 1
10080.0,8560.0,0.416666666666667,35338345864662.0,342968609022556.0,3.437e+11,38.0,Crystal 1
10800.0,8560.0,0.407407407407407,35338345864662.0,342968609022556.0,2.905e+11,38.0,Crystal 1
12960.0,8660.0,2.34567901234568,35338345864662.0,342968609022556.0,8.606e+10,38.0,Crystal 1
13464.0,8700.0,0.935828877005348,35338345864662.0,342968609022556.0,5.045e+10,38.0,Crystal 1
15120.0,8700.0,3.12169312169312,35338345864662.0,342968609022556.0,-5.032e+10,38.0,Crystal 1
15984.0,8700.0,1.55155155155155,35338345864662.0,342968609022556.0,-5.866e+10,38.0,Crystal 1
16560.0,8700.0,0.89975845410628,35338345864662.0,342968609022556.0,-6.475e+10,38.0,Crystal 1
18000.0,8700.0,2.0,35338345864662.0,342968609022556.0,-1.457e+11,38.0,Crystal 1
18720.0,8700.0,0.822649572649573,35338345864662.0,342968609022556.0,-2.431e+11,38.0,Crystal 1
19440.0,8700.0,0.601851851851852,35338345864662.0,342968609022556.0,-3.680e+11,38.0,Crystal 1
20160.0,8700.0,0.694444444444444,35338345864662.0,342968609022556.0,-6.240e+11,38.0,Crystal 1
21600.0,8700.0,0.925925925925926,35338345864662.0,342968609022556.0,-6.637e+11,38.0,Crystal 1
23040.0,8700.0,0.737847222222222,35338345864662.0,342968609022556.0,-7.243e+11,38.0,Crystal 1
24048.0,8700.0,0.461576846307385,35338345864662.0,342968609022556.0,-7.710e+11,38.0,Crystal 1
26582.4,9404.0,1.24142289635247,35338345864662.0,342968609022556.0,-9.605e+11,38.0,Crystal 1
29232.0,9500.0,2.03544061302682,35338345864662.0,342968609022556.0,-1.851e+12,38.0,Crystal 1
0.0,8780.0,0.0,761278195488722.0,0.0,8.226e+11,9.0,Crystal 2
252.0,8720.0,0.130952380952381,761278195488722.0,0.0,8.232e+11,9.0,Crystal 2
450.0,8700.0,0.126666666666667,761278195488722.0,0.0,8.242e+11,9.0,Crystal 2
900.0,8680.0,0.0788888888888888,761278195488722.0,0.0,8.255e+11,9.0,Crystal 2
1350.0,8660.0,0.0577777777777778,761278195488722.0,0.0,8.269e+11,9.0,Crystal 2
2880.0,8640.0,0.0295138888888889,761278195488722.0,0.0,8.284e+11,9.0,Crystal 2
3600.0,8620.0,0.0233333333333333,761278195488722.0,0.0,8.299e+11,9.0,Crystal 2
4320.0,8600.0,0.0469907407407407,761278195488722.0,0.0,8.303e+11,9.0,Crystal 2
5760.0,8600.0,0.102777777777778,761278195488722.0,0.0,8.198e+11,9.0,Crystal 2
6480.0,8600.0,0.0938271604938272,761278195488722.0,0.0,8.091e+11,9.0,Crystal 2
7200.0,8600.0,0.140277777777778,761278195488722.0,0.0,7.916e+11,9.0,Crystal 2
8640.0,8600.0,0.434027777777778,761278195488722.0,0.0,7.295e+11,9.0,Crystal 2
10080.0,8600.0,0.927579365079365,761278195488722.0,0.0,5.931e+11,9.0,Crystal 2
10800.0,8600.0,0.574074074074074,761278195488722.0,0.0,5.156e+11,9.0,Crystal 2
11664.0,8700.0,1.02880658436214,761278195488722.0,0.0,3.906e+11,9.0,Crystal 2
12240.0,8700.0,0.923202614379085,761278195488722.0,0.0,2.982e+11,9.0,Crystal 2
12960.0,8700.0,1.03395061728395,761278195488722.0,0.0,2.365e+11,9.0,Crystal 2
13680.0,8700.0,1.08918128654971,761278195488722.0,0.0,2.018e+11,9.0,Crystal 2
14400.0,8740.0,1.18055555555556,761278195488722.0,0.0,1.669e+11,9.0,Crystal 2
15120.0,8740.0,1.09126984126984,761278195488722.0,0.0,1.374e+11,9.0,Crystal 2
15840.0,8740.0,0.921717171717172,761278195488722.0,0.0,1.146e+11,9.0,Crystal 2
16560.0,8740.0,0.766908212560386,761278195488722.0,0.0,9.718e+10,9.0,Crystal 2
17280.0,8720.0,0.775462962962963,761278195488722.0,0.0,8.092e+10,9.0,Crystal 2
18000.0,8720.0,0.55,761278195488722.0,0.0,7.025e+10,9.0,Crystal 2
20160.0,8720.0,1.49801587301587,761278195488722.0,0.0,-2.269e+11,9.0,Crystal 2
20880.0,8720.0,0.407088122605364,761278195488722.0,0.0,-3.051e+11,9.0,Crystal 2
21600.0,8720.0,0.393518518518519,761278195488722.0,0.0,-4.154e+11,9.0,Crystal 2
22320.0,8720.0,0.291218637992832,761278195488722.0,0.0,-5.307e+11,9.0,Crystal 2
23040.0,8720.0,0.368923611111111,761278195488722.0,0.0,-7.403e+11,9.0,Crystal 2
23760.0,8720.0,0.336700336700337,761278195488722.0,0.0,-6.241e+11,9.0,Crystal 2
24480.0,8720.0,0.347222222222222,761278195488722.0,0.0,-6.489e+11,9.0,Crystal 2
25200.0,8720.0,0.396825396825397,761278195488722.0,0.0,-6.811e+11,9.0,Crystal 2
25920.0,8720.0,0.462962962962963,761278195488722.0,0.0,-7.250e+11,9.0,Crystal 2
26640.0,8720.0,0.45045045045045,761278195488722.0,0.0,-7.758e+11,9.0,Crystal 2
27504.0,8954.0,0.716259453170448,761278195488722.0,0.0,-8.794e+11,9.0,Crystal 2
29520.0,9498.0,3.56029810298103,761278195488722.0,0.0,-1.023e+13,9.0,Crystal 2
0.0,8600.0,0.0,0.0,-439398496240602.0,1.584e+11,14.58,Crystal 3
270.0,8600.0,0.0740740740740741,0.0,-439398496240602.0,1.583e+11,14.58,Crystal 3
630.0,8600.0,0.0761904761904761,0.0,-439398496240602.0,1.580e+11,14.58,Crystal 3
990.0,8600.0,0.0656565656565657,0.0,-439398496240602.0,1.576e+11,14.58,Crystal 3
1485.0,8600.0,0.0666666666666666,0.0,-439398496240602.0,1.570e+11,14.58,Crystal 3
2880.0,8580.0,0.0215277777777778,0.0,-439398496240602.0,1.567e+11,14.58,Crystal 3
3600.0,8560.0,0.0511111111111111,0.0,-439398496240602.0,1.556e+11,14.58,Crystal 3
4320.0,8540.0,0.0655092592592593,0.0,-439398496240602.0,1.540e+11,14.58,Crystal 3
5040.0,8520.0,0.0783730158730159,0.0,-439398496240602.0,1.518e+11,14.58,Crystal 3
5760.0,8500.0,0.124305555555556,0.0,-439398496240602.0,1.479e+11,14.58,Crystal 3
6480.0,8480.0,0.154320987654321,0.0,-439398496240602.0,1.426e+11,14.58,Crystal 3
7200.0,8460.0,0.214722222222222,0.0,-439398496240602.0,1.347e+11,14.58,Crystal 3
7920.0,8460.0,0.251767676767677,0.0,-439398496240602.0,1.251e+11,14.58,Crystal 3
6480.0,8460.0,-0.603395061728395,0.0,-439398496240602.0,1.445e+11,14.58,Crystal 3
7200.0,8460.0,0.0513888888888889,0.0,-439398496240602.0,1.426e+11,14.58,Crystal 3
7920.0,8460.0,0.107323232323232,0.0,-439398496240602.0,1.382e+11,14.58,Crystal 3
8640.0,8460.0,0.126157407407407,0.0,-439398496240602.0,1.327e+11,14.58,Crystal 3
9360.0,8460.0,0.18482905982906,0.0,-439398496240602.0,1.245e+11,14.58,Crystal 3
10080.0,8460.0,0.319444444444445,0.0,-439398496240602.0,1.104e+11,14.58,Crystal 3
10800.0,8460.0,0.537037037037037,0.0,-439398496240602.0,8.871e+10,14.58,Crystal 3
11520.0,8560.0,0.868055555555556,0.0,-439398496240602.0,6.034e+10,14.58,Crystal 3
12240.0,8560.0,1.18464052287582,0.0,-439398496240602.0,3.384e+10,14.58,Crystal 3
12960.0,8600.0,1.28858024691358,0.0,-439398496240602.0,-3.020e+10,14.58,Crystal 3
13680.0,8600.0,1.41812865497076,0.0,-439398496240602.0,-3.732e+10,14.58,Crystal 3
14400.0,8600.0,1.39583333333333,0.0,-439398496240602.0,-4.714e+10,14.58,Crystal 3
15120.0,8600.0,1.26322751322751,0.0,-439398496240602.0,-5.978e+10,14.58,Crystal 3
15840.0,8600.0,1.19949494949495,0.0,-439398496240602.0,-7.701e+10,14.58,Crystal 3
16560.0,8600.0,1.08695652173913,0.0,-439398496240602.0,-9.970e+10,14.58,Crystal 3
18000.0,8600.0,1.7,0.0,-439398496240602.0,-2.069e+11,14.58,Crystal 3
18720.0,8600.0,0.721153846153846,0.0,-439398496240602.0,-2.942e+11,14.58,Crystal 3
20880.0,8600.0,1.63793103448276,0.0,-439398496240602.0,-4.316e+11,14.58,Crystal 3
21600.0,8600.0,0.467592592592593,0.0,-439398496240602.0,-4.618e+11,14.58,Crystal 3
23040.0,8600.0,0.868055555555556,0.0,-439398496240602.0,-5.360e+11,14.58,Crystal 3
23760.0,8600.0,0.462962962962963,0.0,-439398496240602.0,-5.879e+11,14.58,Crystal 3
24624.0,8840.0,0.592917478882391,0.0,-439398496240602.0,-6.744e+11,14.58,Crystal 3
25344.0,9080.0,0.568181818181818,0.0,-439398496240602.0,-7.884e+11,14.58,Crystal 3
26784.0,9320.0,1.68010752688172,0.0,-439398496240602.0,-1.660e+12,14.58,Crystal 3
0.0,8600.0,0.0,104135338345865.0,174129699248120.0,5.633e+11,11.27,Crystal 4
360.0,8600.0,0.491666666666667,104135338345865.0,174129699248120.0,5.618e+11,11.27,Crystal 4
720.0,8600.0,0.175,104135338345865.0,174129699248120.0,5.607e+11,11.27,Crystal 4
1080.0,8600.0,0.176851851851852,104135338345865.0,174129699248120.0,5.591e+11,11.27,Crystal 4
1440.0,8600.0,0.197222222222222,104135338345865.0,174129699248120.0,5.568e+11,11.27,Crystal 4
2880.0,8580.0,0.084375,104135338345865.0,174129699248120.0,5.548e+11,11.27,Crystal 4
3600.0,8560.0,0.1675,104135338345865.0,174129699248120.0,5.498e+11,11.27,Crystal 4
4320.0,8540.0,0.172916666666667,104135338345865.0,174129699248120.0,5.436e+11,11.27,Crystal 4
5040.0,8520.0,0.224007936507937,104135338345865.0,174129699248120.0,5.345e+11,11.27,Crystal 4
5760.0,8500.0,0.313020833333333,104135338345865.0,174129699248120.0,5.201e+11,11.27,Crystal 4
6480.0,8480.0,0.462808641975309,104135338345865.0,174129699248120.0,4.969e+11,11.27,Crystal 4
7200.0,8460.0,0.640972222222222,104135338345865.0,174129699248120.0,4.628e+11,11.27,Crystal 4
7920.0,8600.0,1.17424242424242,104135338345865.0,174129699248120.0,3.999e+11,11.27,Crystal 4
8640.0,8600.0,1.23842592592593,104135338345865.0,174129699248120.0,3.364e+11,11.27,Crystal 4
9360.0,8600.0,1.5491452991453,104135338345865.0,174129699248120.0,2.636e+11,11.27,Crystal 4
10080.0,8600.0,1.63690476190476,104135338345865.0,174129699248120.0,2.516e+11,11.27,Crystal 4
10800.0,8600.0,1.71296296296296,104135338345865.0,174129699248120.0,1.915e+11,11.27,Crystal 4
11520.0,8600.0,1.51909722222222,104135338345865.0,174129699248120.0,1.454e+11,11.27,Crystal 4
12240.0,8600.0,1.59313725490196,104135338345865.0,174129699248120.0,1.046e+11,11.27,Crystal 4
12960.0,8600.0,1.50462962962963,104135338345865.0,174129699248120.0,7.319e+10,11.27,Crystal 4
13680.0,8600.0,1.42543859649123,104135338345865.0,174129699248120.0,4.955e+10,11.27,Crystal 4
14400.0,8600.0,1.28472222222222,104135338345865.0,174129699248120.0,-3.178e+11,11.27,Crystal 4
15120.0,8600.0,1.21031746031746,104135338345865.0,174129699248120.0,-6.943e+11,11.27,Crystal 4
16560.0,8600.0,2.18599033816425,104135338345865.0,174129699248120.0,-1.588e+12,11.27,Crystal 4
17280.0,8600.0,1.05902777777778,104135338345865.0,174129699248120.0,-1.814e+12,11.27,Crystal 4
17438.4,8840.0,0.240847784200385,104135338345865.0,174129699248120.0,-1.876e+12,11.27,Crystal 4
18432.0,9116.0,1.71440972222222,104135338345865.0,174129699248120.0,-2.550e+12,11.27,Crystal 4
19152.0,9316.0,1.90058479532164,104135338345865.0,174129699248120.0,-4.560e+12,11.27,Crystal 4
19440.0,9396.0,1.4917695473251,104135338345865.0,174129699248120.0,-2.548e+13,11.27,Crystal 4
0.0,8620.0,0.0,0.0,1380390000000000.0,6.118e+11,21.83,Crystal 5
270.0,8620.0,0.411111111111111,0.0,1380390000000000.0,6.107e+11,21.83,Crystal 5
540.0,8620.0,0.153703703703704,0.0,1380390000000000.0,6.099e+11,21.83,Crystal 5
810.0,8620.0,0.0753086419753087,0.0,1380390000000000.0,6.093e+11,21.83,Crystal 5
1170.0,8620.0,0.088034188034188,0.0,1380390000000000.0,6.084e+11,21.83,Crystal 5
1530.0,8620.0,0.069281045751634,0.0,1380390000000000.0,6.074e+11,21.83,Crystal 5
2880.0,8600.0,0.0381944444444444,0.0,1380390000000000.0,6.063e+11,21.83,Crystal 5
3600.0,8580.0,0.0561111111111111,0.0,1380390000000000.0,6.044e+11,21.83,Crystal 5
4320.0,8560.0,0.0689814814814815,0.0,1380390000000000.0,6.016e+11,21.83,Crystal 5
5040.0,8540.0,0.100992063492064,0.0,1380390000000000.0,5.969e+11,21.83,Crystal 5
5760.0,8520.0,0.116666666666667,0.0,1380390000000000.0,5.906e+11,21.83,Crystal 5
6480.0,8500.0,0.149691358024691,0.0,1380390000000000.0,5.817e+11,21.83,Crystal 5
7200.0,8480.0,0.226527777777778,0.0,1380390000000000.0,5.670e+11,21.83,Crystal 5
7920.0,8460.0,0.352272727272727,0.0,1380390000000000.0,5.425e+11,21.83,Crystal 5
8640.0,8460.0,0.620833333333333,0.0,1380390000000000.0,4.979e+11,21.83,Crystal 5
9360.0,8600.0,0.94284188034188,0.0,1380390000000000.0,4.309e+11,21.83,Crystal 5
10080.0,8620.0,1.46835317460317,0.0,1380390000000000.0,3.352e+11,21.83,Crystal 5
10800.0,8640.0,1.56777777777778,0.0,1380390000000000.0,3.494e+11,21.83,Crystal 5
11520.0,8640.0,1.90885416666667,0.0,1380390000000000.0,3.386e+11,21.83,Crystal 5
12240.0,8640.0,1.87949346405229,0.0,1380390000000000.0,3.268e+11,21.83,Crystal 5
12960.0,8640.0,1.63233024691358,0.0,1380390000000000.0,3.154e+11,21.83,Crystal 5
13680.0,8640.0,1.46235380116959,0.0,1380390000000000.0,3.039e+11,21.83,Crystal 5
14400.0,8640.0,1.60416666666667,0.0,1380390000000000.0,7.993e+10,21.83,Crystal 5
15120.0,8640.0,1.36904761904762,0.0,1380390000000000.0,2.999e+10,21.83,Crystal 5
15840.0,8640.0,1.09217171717172,0.0,1380390000000000.0,1.195e+10,21.83,Crystal 5
16560.0,8640.0,1.08091787439614,0.0,1380390000000000.0,-6.309e+10,21.83,Crystal 5
16992.0,8640.0,0.617937853107345,0.0,1380390000000000.0,-7.478e+10,21.83,Crystal 5
17856.0,8880.0,1.103270609319,0.0,1380390000000000.0,-1.077e+11,21.83,Crystal 5
18864.0,9160.0,1.21925360474979,0.0,1380390000000000.0,-1.836e+11,21.83,Crystal 5
19584.0,9360.0,0.786356209150327,0.0,1380390000000000.0,-2.906e+11,21.83,Crystal 5
20448.0,9360.0,0.743348982785603,0.0,1380390000000000.0,-5.241e+11,21.83,Crystal 5
21168.0,9360.0,0.434618291761149,0.0,1380390000000000.0,-8.359e+11,21.83,Crystal 5
22032.0,9360.0,0.394880174291939,0.0,1380390000000000.0,-1.483e+12,21.83,Crystal 5
23472.0,9360.0,0.673142467620995,0.0,1380390000000000.0,-2.190e+13,21.83,Crystal 5
0.0,8580.0,0.0,-1358460000000000.0,865319548872180.0,3.854e+11,10.6,Crystal 6
450.0,8570.0,0.184444444444444,-1358460000000000.0,865319548872180.0,3.847e+11,10.6,Crystal 6
900.0,8560.0,0.0866666666666667,-1358460000000000.0,865319548872180.0,3.841e+11,10.6,Crystal 6
1125.0,8540.0,0.04,-1358460000000000.0,865319548872180.0,3.838e+11,10.6,Crystal 6
1350.0,8530.0,0.0318518518518519,-1358460000000000.0,865319548872180.0,3.834e+11,10.6,Crystal 6
2520.0,8520.0,0.0226190476190476,-1358460000000000.0,865319548872180.0,3.830e+11,10.6,Crystal 6
2880.0,8500.0,0.028125,-1358460000000000.0,865319548872180.0,3.823e+11,10.6,Crystal 6
3600.0,8480.0,0.0647222222222222,-1358460000000000.0,865319548872180.0,3.805e+11,10.6,Crystal 6
4320.0,8480.0,0.0837962962962963,-1358460000000000.0,865319548872180.0,3.777e+11,10.6,Crystal 6
5040.0,8470.0,0.114880952380952,-1358460000000000.0,865319548872180.0,3.732e+11,10.6,Crystal 6
5760.0,8460.0,0.15625,-1358460000000000.0,865319548872180.0,3.663e+11,10.6,Crystal 6
6480.0,8460.0,0.320679012345679,-1358460000000000.0,865319548872180.0,3.508e+11,10.6,Crystal 6
7200.0,8460.0,0.212083333333333,-1358460000000000.0,865319548872180.0,3.398e+11,10.6,Crystal 6
5918.4,8480.0,-0.60911732900784,-1358460000000000.0,865319548872180.0,3.663e+11,10.6,Crystal 6
6638.4,8480.0,0.0588997348758737,-1358460000000000.0,865319548872180.0,3.633e+11,10.6,Crystal 6
7358.4,8480.0,0.0990704500978473,-1358460000000000.0,865319548872180.0,3.579e+11,10.6,Crystal 6
8078.4,8480.0,0.220340661517132,-1358460000000000.0,865319548872180.0,3.448e+11,10.6,Crystal 6
8640.0,8480.0,0.188657407407407,-1358460000000000.0,865319548872180.0,3.332e+11,10.6,Crystal 6
9360.0,8480.0,0.305555555555555,-1358460000000000.0,865319548872180.0,3.137e+11,10.6,Crystal 6
10512.0,8480.0,0.736301369863014,-1358460000000000.0,865319548872180.0,2.659e+11,10.6,Crystal 6
11088.0,8600.0,0.482503607503608,-1358460000000000.0,865319548872180.0,2.366e+11,10.6,Crystal 6
11376.0,8600.0,0.492264416315049,-1358460000000000.0,865319548872180.0,2.091e+11,10.6,Crystal 6
12096.0,8580.0,1.06646825396825,-1358460000000000.0,865319548872180.0,1.559e+11,10.6,Crystal 6
12960.0,8580.0,1.26543209876543,-1358460000000000.0,865319548872180.0,1.549e+11,10.6,Crystal 6
13680.0,8580.0,1.21345029239766,-1358460000000000.0,865319548872180.0,1.376e+11,10.6,Crystal 6
14400.0,8580.0,1.24305555555556,-1358460000000000.0,865319548872180.0,1.203e+11,10.6,Crystal 6
15998.4,8580.0,2.61901190119012,-1358460000000000.0,865319548872180.0,-2.149e+10,10.6,Crystal 6
17424.0,8580.0,2.07759412304867,-1358460000000000.0,865319548872180.0,-1.645e+11,10.6,Crystal 6
18864.0,8580.0,1.82888040712468,-1358460000000000.0,865319548872180.0,-1.653e+12,10.6,Crystal 6
20160.0,8580.0,1.52777777777778,-1358460000000000.0,865319548872180.0,-5.456e+12,10.6,Crystal 6
21456.0,8580.0,1.45413870246085,-1358460000000000.0,865319548872180.0,-6.352e+12,10.6,Crystal 6
21600.0,8620.0,0.143518518518519,-1358460000000000.0,865319548872180.0,-6.463e+12,10.6,Crystal 6
22320.0,8820.0,0.851254480286738,-1358460000000000.0,865319548872180.0,-7.285e+12,10.6,Crystal 6
23040.0,9020.0,0.911458333333333,-1358460000000000.0,865319548872180.0,-8.615e+12,10.6,Crystal 6
24019.2,9292.0,1.53627098321343,-1358460000000000.0,865319548872180.0,-1.423e+13,10.6,Crystal 6
24235.2,9352.0,0.742721330956625,-1358460000000000.0,865319548872180.0,-2.620e+13,10.6,Crystal 6
24681.6,9352.0,0.20258005963957,-1358460000000000.0,865319548872180.0,-3.925e+13,10.6,Crystal 6
25056.0,9352.0,0.207535121328225,-1358460000000000.0,865319548872180.0,-5.252e+13,10.6,Crystal 6
0.0,8760.0,0.0,141503759398496.0,-79699248120301.0,4.624e+11,1.25,Crystal 7
450.0,8760.0,0.0511111111111111,141503759398496.0,-79699248120301.0,4.624e+11,1.25,Crystal 7
900.0,8760.0,0.0133333333333333,141503759398496.0,-79699248120301.0,4.624e+11,1.25,Crystal 7
2160.0,8740.0,0.012037037037037,141503759398496.0,-79699248120301.0,4.624e+11,1.25,Crystal 7
2880.0,8720.0,0.0159722222222222,141503759398496.0,-79699248120301.0,4.624e+11,1.25,Crystal 7
3600.0,8700.0,0.0180555555555556,141503759398496.0,-79699248120301.0,4.623e+11,1.25,Crystal 7
4320.0,8680.0,0.0541666666666667,141503759398496.0,-79699248120301.0,4.621e+11,1.25,Crystal 7
5040.0,8660.0,0.128571428571429,141503759398496.0,-79699248120301.0,4.616e+11,1.25,Crystal 7
5760.0,8640.0,0.212673611111111,141503759398496.0,-79699248120301.0,4.606e+11,1.25,Crystal 7
6480.0,8620.0,0.322839506172839,141503759398496.0,-79699248120301.0,4.589e+11,1.25,Crystal 7
